log_buy_price,sq_mt_built,n_rooms,n_bathrooms,neighborhood,has_lift,has_parking,has_pool,has_garden,has_storage_room,is_floor_under
13.790193775620484,200.0,5,4.0,72,1.0,1,0,0,1,0.0
12.992256969959042,95.0,2,2.0,72,1.0,1,1,0,1,0.0
14.151983508870947,500.0,6,8.0,72,1.0,1,0,1,0,0.0
14.626441218624949,720.0,8,7.0,78,1.0,1,0,1,1,0.0
13.005831808336863,160.0,4,3.0,73,1.0,0,0,0,0,1.0
14.346139397261565,500.0,7,4.0,75,1.0,1,1,1,1,0.0
13.66119436444038,177.0,3,2.0,73,1.0,1,0,0,0,0.0
13.758941264676379,204.0,3,2.0,73,1.0,1,0,0,0,0.0
14.45736497045232,635.0,6,8.0,76,1.0,1,0,1,1,0.0
13.989464705423494,362.0,5,4.0,72,1.0,1,1,0,1,0.0
14.200773639026796,300.0,5,5.0,78,1.0,1,0,1,1,0.0
13.652992804936396,410.0,6,4.0,72,1.0,0,1,1,0,0.0
15.039286283703994,100.0,6,7.0,76,1.0,1,1,1,1,0.0
13.997832948091215,205.0,3,4.0,73,1.0,0,0,0,1,0.0
13.997832948091215,240.0,4,4.0,72,1.0,1,1,0,1,0.0
13.655342979519684,182.0,4,2.0,74,1.0,1,1,0,0,0.0
12.94323910384853,85.0,4,2.0,73,1.0,0,0,0,0,0.0
13.779884416590017,207.0,6,4.0,72,1.0,1,1,0,1,1.0
14.115615891155079,200.0,3,3.0,73,1.0,0,0,0,0,0.0
13.361381852676738,166.0,4,3.0,75,1.0,1,1,0,1,0.0
13.698977865303197,182.0,3,3.0,72,1.0,1,0,0,1,0.0
12.577639650232573,90.0,2,1.0,73,1.0,0,0,0,0,1.0
14.496079462646344,509.0,7,4.0,73,1.0,1,0,0,1,0.0
13.698977865303197,150.0,3,3.0,78,1.0,1,1,0,1,1.0
13.997832948091215,433.0,5,5.0,75,1.0,1,1,0,1,0.0
14.978661680269907,100.0,7,6.0,76,1.0,1,1,1,0,0.0
13.774689605110144,225.0,5,4.0,78,1.0,0,1,0,0,0.0
14.144815024531075,359.0,6,4.0,72,1.0,1,1,1,0,0.0
14.557448378884015,600.0,6,5.0,72,1.0,0,0,0,0,0.0
14.731801689838349,900.0,5,6.0,76,1.0,1,0,1,1,0.0
13.208542908506082,99.0,2,2.0,78,1.0,1,1,0,1,1.0
14.33430494661736,700.0,6,7.0,72,1.0,1,0,1,0,0.0
13.361381852676738,166.0,4,3.0,75,1.0,1,1,0,1,0.0
13.122365377402328,100.0,3,1.0,73,1.0,0,0,0,0,0.0
13.586098651497313,302.0,5,5.0,76,1.0,1,1,0,1,0.0
13.8924725250259,448.0,5,5.0,72,1.0,1,1,1,1,0.0
13.25339339419516,153.0,2,3.0,76,1.0,1,1,0,1,1.0
14.45736497045232,643.0,6,8.0,76,1.0,1,1,1,0,0.0
14.108180918195472,310.0,5,4.0,72,1.0,1,1,0,1,1.0
14.626441218624949,604.0,5,7.0,75,1.0,1,1,0,1,0.0
12.765691290604371,90.0,2,1.0,75,1.0,0,0,0,0,0.0
14.392124484065864,300.0,5,5.0,75,1.0,1,1,1,1,0.0
14.144815024531075,350.0,6,6.0,72,1.0,1,1,1,1,0.0
14.279245203127035,360.0,5,5.0,72,1.0,1,1,1,1,0.0
13.774689605110144,280.0,8,4.0,75,1.0,1,1,1,1,0.0
14.508658238524095,918.0,6,6.0,76,1.0,1,1,1,0,0.0
13.527829818844937,220.0,5,5.0,76,1.0,1,1,0,1,0.0
15.137266664613225,100.0,4,5.0,76,1.0,1,1,1,0,0.0
14.115615891155079,800.0,4,4.0,76,1.0,1,1,1,0,0.0
14.727793670047236,835.0,8,8.0,75,1.0,1,1,1,1,0.0
14.346139397261565,585.0,6,5.0,76,1.0,1,1,0,0,0.0
15.201805169084134,750.0,6,8.0,75,1.0,1,1,1,0,0.0
14.751604309291395,740.0,5,4.0,76,1.0,0,1,1,0,0.0
14.375126917328105,900.0,8,6.0,76,1.0,1,1,1,1,0.0
13.652992804936396,159.0,4,3.0,78,1.0,1,1,0,1,0.0
13.681980308196241,255.0,5,3.0,72,1.0,0,0,1,0,0.0
13.698977865303197,226.0,3,3.0,72,1.0,1,0,0,1,0.0
13.698977865303197,202.0,5,2.0,73,1.0,1,0,0,0,0.0
14.692977713815758,855.0,5,8.0,72,1.0,0,0,0,0,0.0
13.437175577097312,128.0,3,2.0,73,1.0,0,0,0,1,0.0
13.358227280903897,163.0,4,2.0,75,1.0,0,0,0,1,0.0
13.531821834802397,206.0,3,3.0,78,1.0,1,1,0,1,0.0
14.33430494661736,443.0,4,5.0,78,1.0,1,1,0,0,0.0
14.077875591662238,357.0,5,5.0,78,1.0,1,1,0,0,0.0
14.115615891155079,400.0,5,6.0,76,1.0,1,0,1,1,0.0
14.33430494661736,422.0,5,5.0,78,1.0,1,1,1,0,0.0
14.316286451937186,264.0,5,2.0,73,1.0,1,0,0,0,0.0
14.33430494661736,700.0,6,5.0,72,1.0,1,1,0,0,0.0
14.727793670047236,835.0,7,7.0,75,1.0,0,1,1,0,0.0
14.130322027731049,319.0,4,6.0,72,1.0,0,1,0,0,0.0
14.648420115681892,100.0,8,10.0,78,1.0,1,1,1,1,0.0
12.037659911047468,32.0,1,1.0,75,1.0,0,1,0,0,1.0
13.676249640055394,236.0,4,3.0,78,1.0,1,1,0,1,0.0
14.187074804051692,270.0,3,5.0,78,1.0,1,1,1,0,0.0
13.384729180332174,158.0,3,2.0,73,1.0,0,0,0,0,0.0
13.591117476312084,215.0,4,2.0,73,1.0,0,0,0,1,0.0
14.33430494661736,370.0,4,5.0,78,1.0,1,1,1,1,0.0
14.45736497045232,660.0,6,6.0,76,1.0,1,1,1,1,0.0
14.731801689838349,100.0,7,8.0,76,1.0,1,1,1,1,0.0
14.375126917328105,900.0,8,7.0,76,1.0,1,0,1,0,0.0
14.070153551531353,350.0,6,5.0,75,1.0,1,1,1,1,0.0
13.813509557297108,300.0,4,4.0,72,1.0,1,1,1,0,0.0
13.217675375388819,125.0,2,2.0,75,1.0,0,1,0,1,0.0
14.375126917328105,990.0,7,7.0,76,1.0,1,1,1,1,0.0
13.910821646859095,214.0,3,3.0,73,1.0,0,0,0,0,0.0
13.384729180332174,160.0,3,3.0,73,1.0,0,0,0,0,0.0
13.955273369904273,360.0,5,4.0,75,1.0,1,1,0,1,0.0
14.058457520888082,214.0,3,2.0,72,1.0,1,0,0,1,1.0
14.751604309291395,825.0,7,6.0,76,1.0,1,1,1,1,0.0
12.971542813248437,106.0,2,1.0,75,1.0,0,1,0,0,0.0
13.017005083966255,51.0,1,1.0,73,1.0,0,0,0,0,0.0
12.577639650232573,74.0,3,1.0,77,1.0,0,0,0,0,0.0
13.901689171636098,370.0,5,5.0,72,1.0,1,0,1,0,0.0
13.012550743537489,82.0,2,1.0,77,1.0,1,1,0,0,0.0
13.76421831620775,219.0,4,3.0,73,1.0,0,0,0,1,0.0
14.269766465162304,245.0,5,3.0,74,1.0,1,0,1,0,0.0
13.353476685668044,111.0,3,2.0,73,1.0,0,0,0,0,0.0
13.815511557963774,224.0,3,3.0,74,1.0,0,0,1,0,0.0
13.76421831620775,335.0,5,4.0,76,1.0,1,1,1,1,0.0
14.018452218287162,362.0,5,3.0,76,1.0,1,0,1,1,0.0
14.862829903121964,100.0,7,6.0,78,1.0,1,1,1,1,0.0
14.645808012591148,100.0,7,8.0,76,1.0,0,0,0,0,0.0
14.6395548519801,175.0,3,3.0,73,1.0,1,1,0,0,0.0
13.534474352733596,151.0,4,2.0,73,1.0,0,0,0,0,0.0
13.560619598657233,246.0,3,5.0,72,1.0,0,0,1,1,0.0
14.845130332288226,100.0,16,10.0,72,1.0,1,1,1,0,0.0
14.731801689838349,640.0,9,9.0,72,1.0,1,1,1,1,0.0
13.769467666582738,155.0,4,4.0,78,1.0,1,0,0,1,0.0
13.790193775620484,232.0,3,4.0,72,1.0,1,0,0,1,0.0
14.316286451937186,405.0,3,3.0,78,1.0,1,1,1,1,0.0
14.446623279604333,239.0,2,2.0,73,1.0,1,1,0,0,0.0
14.220976332738882,606.0,6,5.0,72,1.0,1,1,1,1,0.0
13.835216121726411,218.0,2,2.0,73,1.0,1,1,0,0,1.0
13.805461232211272,278.0,6,3.0,73,1.0,0,0,0,1,0.0
13.26212705890841,116.0,3,2.0,73,1.0,0,0,0,0,0.0
14.151983508870947,406.0,3,3.0,78,1.0,1,1,1,1,0.0
13.26212705890841,116.0,3,2.0,73,1.0,0,0,0,0,0.0
12.323860125621126,66.0,2,1.0,74,0.0,0,0,0,0,0.0
13.180634172318978,80.0,1,1.0,73,1.0,0,0,0,1,0.0
13.698977865303197,234.0,3,3.0,78,1.0,1,1,0,1,1.0
14.214287349062356,268.0,5,4.0,78,1.0,1,0,0,1,1.0
14.603968372873895,664.0,8,7.0,72,1.0,1,0,1,0,0.0
13.340696979437066,139.0,5,2.0,73,1.0,0,0,0,0,0.0
14.151983508870947,218.0,4,4.0,73,1.0,0,0,0,0,0.0
15.86963441986494,100.0,9,9.0,76,1.0,1,1,1,1,0.0
13.676249640055394,224.0,5,3.0,72,1.0,1,1,1,1,0.0
14.731801689838349,980.0,5,6.0,76,1.0,1,1,1,1,0.0
13.560619598657233,246.0,3,2.0,72,1.0,0,1,0,0,0.0
14.260197020251155,280.0,4,6.0,73,1.0,1,1,0,0,0.0
13.60479076121576,242.0,4,3.0,78,1.0,1,1,0,1,0.0
13.993657580167481,224.0,5,4.0,72,1.0,1,1,0,1,0.0
12.992256969959042,78.0,1,1.0,73,1.0,0,0,0,0,0.0
13.45883704259595,340.0,4,4.0,76,1.0,0,1,1,1,0.0
12.873904582205107,70.0,2,2.0,75,1.0,0,0,0,0,0.0
13.591117476312084,215.0,4,3.0,73,1.0,0,0,0,1,0.0
14.115615891155079,256.0,5,4.0,73,1.0,0,0,0,0,0.0
14.648420115681892,100.0,7,8.0,78,1.0,0,1,1,1,0.0
12.923914877701906,96.0,2,2.0,77,1.0,1,1,0,1,0.0
13.774689605110144,262.0,5,3.0,75,1.0,1,0,0,1,0.0
13.805461232211272,242.0,4,4.0,74,1.0,1,0,1,0,0.0
14.375126917328105,560.0,5,6.0,72,1.0,1,1,0,1,0.0
14.144815024531075,350.0,6,6.0,72,1.0,1,1,1,0,0.0
14.648420115681892,500.0,4,3.0,73,1.0,0,0,0,0,0.0
14.115615891155079,305.0,5,4.0,72,1.0,1,1,0,1,0.0
14.220976332738882,600.0,6,3.0,72,1.0,1,1,1,1,0.0
14.731801689838349,750.0,5,6.0,75,1.0,1,1,1,1,0.0
12.821260987319457,118.0,3,3.0,77,1.0,1,0,0,1,0.0
13.698977865303197,208.0,3,3.0,72,1.0,1,0,0,1,0.0
13.71547030900006,400.0,4,3.0,75,0.0,0,0,0,1,0.0
14.214287349062356,268.0,5,4.0,78,1.0,1,1,0,1,1.0
13.353476685668044,143.0,3,2.0,72,1.0,0,1,0,0,0.0
13.384729180332174,160.0,4,2.0,73,1.0,0,0,0,1,0.0
14.346139397261565,204.0,3,3.0,72,1.0,1,1,0,1,1.0
14.253766134056512,280.0,3,3.0,72,1.0,1,1,0,1,0.0
14.115615891155079,217.0,3,3.0,72,1.0,1,1,0,1,0.0
12.487488878546145,100.0,3,2.0,74,0.0,0,0,0,0,0.0
12.225880174775122,75.0,3,1.0,77,1.0,0,0,0,0,0.0
13.208542908506082,100.0,2,2.0,78,1.0,1,0,0,1,1.0
13.70903942580019,400.0,6,5.0,76,1.0,1,1,0,1,0.0
13.955273369904273,442.0,6,5.0,72,1.0,1,1,1,1,0.0
12.577639650232573,86.0,2,1.0,77,1.0,0,0,0,0,0.0
13.507627138738266,184.0,4,3.0,75,1.0,1,0,0,0,0.0
14.828129496731833,100.0,7,6.0,76,1.0,1,1,1,0,0.0
13.369225017834633,133.0,3,2.0,72,1.0,1,1,0,1,0.0
12.506180941677357,102.0,3,1.0,73,1.0,0,0,0,0,1.0
14.115615891155079,270.0,3,4.0,78,1.0,1,1,1,1,0.0
13.279368835614243,184.0,6,4.0,72,1.0,1,1,1,1,0.0
13.270785106659046,204.0,3,3.0,72,1.0,1,0,0,1,0.0
13.813509557297108,306.0,5,5.0,72,1.0,0,1,1,1,0.0
13.353476685668044,129.0,3,1.0,73,1.0,0,0,0,0,0.0
15.18922639004183,675.0,6,6.0,75,1.0,1,1,1,1,0.0
14.508658238524095,918.0,6,6.0,76,1.0,1,1,1,1,0.0
14.115615891155079,277.0,5,5.0,75,1.0,0,1,0,1,1.0
13.429849547739444,163.0,7,2.0,73,1.0,0,0,0,0,0.0
14.400516137007425,400.0,5,6.0,78,1.0,1,1,1,1,0.0
13.698977865303197,102.0,3,1.0,75,1.0,0,0,1,1,0.0
12.468440756144114,79.0,2,1.0,73,1.0,0,0,0,0,1.0
14.220976332738882,425.0,3,3.0,78,1.0,1,1,1,0,0.0
11.982310152711182,70.0,3,1.0,77,0.0,0,0,0,0,0.0
13.014780393893403,160.0,4,3.0,72,0.0,1,0,0,1,0.0
13.758941264676379,210.0,6,2.0,73,1.0,1,0,0,0,0.0
12.762830066509972,91.0,3,2.0,72,1.0,1,0,0,1,0.0
14.648420115681892,788.0,6,7.0,75,1.0,1,1,1,1,0.0
12.606528561892935,58.0,2,1.0,73,1.0,0,0,0,0,0.0
13.629182184591333,200.0,5,3.0,75,1.0,0,0,0,0,0.0
13.444448325847754,260.0,5,5.0,72,1.0,1,1,0,1,0.0
14.72175135802525,737.0,6,6.0,78,1.0,1,1,1,1,0.0
13.26212705890841,116.0,3,2.0,73,1.0,0,0,0,0,0.0
13.813509557297108,300.0,5,4.0,72,1.0,1,1,0,1,0.0
14.148405690083225,463.0,4,5.0,75,1.0,1,1,1,1,0.0
12.066816325306588,64.0,3,1.0,77,1.0,0,0,0,0,0.0
14.88022163978423,100.0,7,9.0,78,1.0,1,1,1,1,0.0
14.603968372873895,598.0,6,7.0,72,1.0,1,1,0,1,0.0
14.48334044336031,920.0,9,7.0,72,1.0,1,1,1,1,0.0
12.417147664184915,83.0,2,1.0,77,0.0,1,0,0,1,0.0
12.20557752297723,50.0,1,1.0,73,1.0,0,0,0,0,0.0
12.487488878546145,71.0,3,2.0,73,0.0,0,0,0,0,0.0
13.753636218075409,233.0,4,4.0,78,1.0,1,0,0,1,0.0
13.303018546545275,387.0,8,7.0,76,1.0,1,0,1,1,0.0
12.278397958261774,58.0,3,1.0,74,1.0,0,0,0,0,0.0
14.692644990610527,860.0,6,6.0,72,1.0,1,1,1,1,0.0
12.803537326983564,92.0,2,2.0,77,1.0,0,1,0,1,0.0
13.017005083966255,138.0,0,1.0,72,1.0,0,0,0,0,1.0
13.69334405393293,330.0,5,6.0,72,1.0,1,0,1,1,0.0
13.641158361294979,150.0,4,3.0,72,1.0,1,0,0,1,1.0
14.731801689838349,640.0,9,7.0,72,1.0,1,0,1,1,0.0
13.345508528717259,140.0,3,2.0,72,1.0,1,0,0,1,1.0
14.346139397261565,265.0,4,5.0,75,1.0,1,1,0,1,1.0
12.821260987319457,114.0,3,2.0,74,0.0,0,0,0,0,0.0
12.807655372286902,90.0,3,1.0,74,1.0,0,0,0,0,0.0
13.732130035981154,320.0,5,4.0,77,1.0,1,1,1,1,0.0
14.452087916136215,280.0,5,3.0,73,1.0,1,0,0,1,0.0
14.731801689838349,800.0,6,7.0,75,1.0,1,1,1,1,0.0
12.429220196836383,85.0,3,1.0,74,1.0,0,0,0,0,0.0
13.26212705890841,116.0,3,2.0,73,1.0,0,0,0,0,0.0
14.45736497045232,317.0,5,5.0,73,1.0,0,0,0,1,0.0
12.421188057397055,70.0,3,1.0,74,1.0,0,0,0,0,0.0
13.698977865303197,200.0,4,2.0,73,1.0,1,0,0,0,0.0
12.765691290604371,54.0,1,1.0,74,1.0,1,0,0,0,0.0
14.01763555904754,350.0,7,5.0,72,1.0,1,1,1,1,0.0
14.285514812209815,300.0,4,4.0,78,1.0,1,1,1,1,0.0
13.805461232211272,210.0,4,3.0,73,1.0,0,0,0,1,0.0
15.319588176962746,100.0,8,8.0,75,1.0,1,1,1,0,0.0
12.807655372286902,80.0,1,1.0,72,1.0,1,1,0,0,0.0
13.69334405393293,375.0,6,5.0,75,1.0,1,1,1,1,0.0
13.652992804936396,300.0,5,5.0,72,1.0,1,1,1,0,0.0
14.316286451937186,509.0,3,4.0,78,1.0,1,1,1,0,0.0
13.790193775620484,430.0,6,5.0,75,1.0,1,1,1,1,0.0
14.626441218624949,100.0,7,5.0,76,1.0,1,1,1,1,0.0
13.910821646859095,212.0,4,4.0,73,1.0,0,0,0,0,0.0
13.732130035981154,221.0,4,3.0,72,1.0,0,0,0,0,0.0
13.26212705890841,116.0,3,2.0,73,1.0,0,0,0,0,0.0
14.727793670047236,835.0,7,7.0,75,1.0,1,1,1,0,0.0
13.353476685668044,111.0,3,3.0,73,1.0,0,0,0,0,0.0
14.285514812209815,255.0,3,4.0,75,1.0,1,1,0,1,1.0
14.862829903121964,100.0,6,8.0,76,1.0,1,1,1,1,0.0
14.557448378884015,418.0,5,6.0,75,1.0,1,1,1,0,0.0
13.26212705890841,112.0,3,2.0,73,1.0,0,0,0,0,0.0
12.524530013005734,73.0,2,1.0,73,0.0,0,0,0,0,0.0
12.170450649220749,73.0,3,1.0,77,1.0,0,0,0,1,0.0
13.74186509422166,353.0,5,5.0,72,1.0,1,0,1,1,0.0
12.429220196836383,83.0,3,1.0,77,1.0,0,0,0,1,0.0
13.564483088506746,136.0,5,3.0,75,1.0,1,0,0,0,0.0
12.25486757159303,66.0,2,1.0,74,0.0,0,0,0,0,0.0
12.421188057397055,81.0,2,1.0,77,1.0,0,0,0,1,0.0
13.76421831620775,202.0,5,6.0,72,1.0,1,0,1,0,0.0
11.922389234432126,63.0,2,1.0,77,0.0,0,0,0,0,0.0
13.521140839642674,285.0,5,4.0,75,1.0,1,0,1,0,0.0
14.603968372873895,551.0,8,5.0,73,1.0,0,0,0,0,0.0
12.25486757159303,83.0,2,3.0,73,1.0,0,0,0,0,0.0
13.521140839642674,340.0,4,3.0,75,1.0,1,0,0,1,0.0
13.217675375388819,132.0,3,2.0,72,1.0,1,1,0,1,0.0
13.698977865303197,300.0,4,3.0,72,1.0,1,1,1,0,0.0
12.886643575525625,92.0,2,3.0,72,1.0,1,0,0,1,0.0
12.345838935721968,54.0,1,1.0,72,1.0,0,0,0,1,1.0
12.834683971615659,84.0,2,2.0,72,1.0,1,0,0,1,0.0
13.320723952045457,175.0,4,3.0,72,1.0,1,1,0,0,0.0
14.914123179965662,100.0,10,13.0,76,1.0,1,0,1,0,0.0
14.690979711984754,640.0,5,7.0,75,1.0,1,1,1,1,0.0
13.641158361294979,245.0,3,2.0,72,1.0,1,0,1,1,0.0
13.560619598657233,302.0,4,4.0,72,1.0,1,0,1,1,0.0
12.14367050736717,60.0,2,1.0,77,1.0,0,0,0,0,0.0
14.23422155071698,410.0,5,5.0,78,1.0,1,1,1,1,0.0
13.11211302154816,150.0,5,2.0,73,1.0,0,0,0,0,1.0
13.795308871054397,185.0,4,4.0,72,1.0,1,0,0,1,0.0
13.199326270390594,105.0,3,2.0,72,1.0,1,1,0,1,1.0
13.790193775620484,230.0,3,4.0,72,1.0,1,1,0,1,0.0
14.340239678615058,420.0,3,3.0,75,1.0,1,0,0,1,0.0
12.429220196836383,80.0,3,1.0,77,1.0,0,0,0,1,1.0
13.87378040948403,350.0,6,4.0,75,1.0,1,1,1,1,0.0
13.769467666582738,174.0,4,4.0,78,1.0,1,1,0,1,0.0
14.316286451937186,550.0,5,6.0,72,1.0,0,1,1,1,0.0
15.068273812173887,100.0,5,6.0,78,1.0,0,1,1,1,0.0
15.607270193858982,100.0,7,7.0,75,1.0,1,1,1,1,0.0
12.660331092405906,60.0,1,1.0,73,1.0,0,0,0,0,0.0
14.897316067298997,434.0,5,6.0,73,1.0,1,0,0,1,0.0
13.38318953651709,380.0,4,4.0,76,1.0,1,1,1,1,0.0
13.681980308196241,300.0,4,4.0,72,1.0,1,0,1,0,0.0
13.45883704259595,168.0,3,3.0,78,1.0,1,0,0,1,0.0
14.038654909278163,210.0,4,4.0,72,1.0,0,0,0,0,0.0
13.171155446333852,196.0,3,2.0,74,1.0,1,0,0,1,1.0
14.200773639026796,232.0,4,3.0,78,1.0,0,1,0,0,0.0
12.948012371209098,95.0,2,2.0,72,1.0,1,1,0,1,0.0
13.579789490265188,143.0,3,3.0,72,1.0,1,1,0,1,0.0
14.731801689838349,840.0,5,9.0,72,1.0,1,0,1,0,0.0
15.163583966004193,830.0,5,8.0,72,1.0,1,1,1,1,0.0
13.997832948091215,192.0,4,5.0,72,1.0,1,1,0,1,0.0
14.845130332288226,751.0,7,8.0,75,1.0,1,1,1,1,0.0
14.23422155071698,442.0,5,4.0,76,1.0,1,1,1,1,0.0
13.296318365198623,142.0,4,2.0,75,0.0,1,0,0,1,0.0
14.214287349062356,511.0,5,5.0,72,1.0,1,1,1,1,0.0
14.626441218624949,480.0,6,4.0,72,1.0,1,1,1,1,0.0
13.805461232211272,278.0,5,4.0,73,1.0,0,0,0,1,0.0
14.285514812209815,600.0,6,5.0,72,1.0,0,1,0,0,0.0
13.26212705890841,128.0,3,2.0,73,1.0,0,0,0,1,0.0
13.014780393893403,85.0,2,2.0,73,1.0,0,0,0,0,0.0
13.928840136128022,268.0,3,3.0,73,1.0,0,0,0,0,0.0
14.603968372873895,825.0,6,4.0,72,1.0,0,1,1,0,0.0
13.444448325847754,115.0,4,2.0,73,1.0,0,0,0,0,0.0
14.400516137007425,400.0,6,5.0,72,1.0,0,1,1,1,0.0
15.163583966004193,830.0,5,5.0,72,1.0,1,1,1,0,0.0
13.68767832281738,380.0,4,3.0,72,1.0,1,1,1,1,0.0
14.151983508870947,406.0,3,3.0,78,1.0,1,1,1,1,0.0
14.375126917328105,100.0,7,6.0,76,1.0,1,1,1,1,0.0
13.901689171636098,297.0,5,3.0,73,1.0,0,0,0,1,0.0
12.923914877701906,92.0,2,2.0,72,1.0,1,1,0,0,0.0
13.353476685668044,145.0,3,2.0,72,1.0,0,1,0,0,0.0
14.282384921160133,321.0,5,6.0,75,1.0,1,1,0,0,1.0
13.407543823396258,142.0,3,2.0,75,1.0,1,0,0,0,0.0
14.403297778421795,400.0,5,5.0,72,1.0,1,1,1,1,0.0
12.577639650232573,90.0,3,1.0,73,1.0,0,0,0,0,1.0
14.070153551531353,172.0,2,2.0,73,1.0,0,0,0,1,0.0
13.955273369904273,370.0,4,4.0,72,1.0,1,1,1,1,0.0
14.077875591662238,304.0,5,4.0,72,1.0,1,1,0,1,0.0
14.062371417145494,780.0,6,3.0,76,1.0,0,1,1,0,0.0
14.914123179965662,100.0,9,9.0,76,1.0,1,1,1,1,0.0
13.592368256649284,172.0,3,2.0,72,1.0,0,1,0,0,1.0
13.586098651497313,116.0,3,2.0,73,1.0,0,0,0,0,0.0
14.33430494661736,410.0,4,4.0,78,1.0,1,1,1,1,0.0
13.805461232211272,292.0,4,4.0,78,1.0,1,1,0,0,0.0
13.3374763699232,115.0,4,1.0,73,1.0,0,0,0,0,0.0
14.187074804051692,400.0,5,4.0,77,1.0,1,1,1,1,0.0
14.077875591662238,394.0,5,4.0,78,1.0,1,1,0,0,0.0
12.19602736016897,55.0,1,1.0,73,1.0,0,0,0,1,1.0
14.375126917328105,998.0,8,7.0,76,1.0,0,1,1,1,0.0
13.487007879880162,233.0,7,3.0,75,1.0,1,1,0,1,0.0
14.220976332738882,313.0,4,2.0,76,1.0,1,1,1,1,0.0
12.502470376049185,83.0,3,1.0,77,1.0,0,0,0,0,0.0
13.444448325847754,360.0,6,5.0,76,1.0,1,0,0,1,0.0
12.404927602627597,89.0,2,2.0,77,1.0,0,0,0,1,0.0
14.187074804051692,256.0,5,5.0,73,1.0,0,0,0,0,0.0
14.503645699213111,920.0,7,8.0,72,1.0,1,1,1,1,0.0
14.148405690083225,463.0,4,6.0,75,1.0,1,1,0,1,0.0
14.80876270134486,100.0,7,8.0,76,1.0,1,1,0,1,0.0
13.296318365198623,130.0,4,3.0,73,1.0,0,0,0,0,0.0
14.88022163978423,887.0,6,6.0,78,1.0,1,1,0,0,0.0
14.316286451937186,500.0,5,6.0,72,1.0,1,1,1,1,0.0
13.910821646859095,360.0,6,6.0,76,1.0,1,1,0,1,0.0
14.279245203127035,347.0,5,5.0,72,1.0,1,0,0,1,0.0
14.648420115681892,100.0,7,8.0,78,1.0,1,1,1,1,0.0
14.346139397261565,260.0,5,5.0,78,1.0,1,1,0,0,0.0
14.200773639026796,205.0,4,4.0,78,1.0,1,1,0,1,0.0
13.901689171636098,390.0,4,5.0,72,1.0,1,1,1,0,0.0
13.790193775620484,430.0,4,4.0,75,1.0,1,1,1,1,0.0
15.274125813221904,700.0,5,6.0,72,1.0,1,1,1,0,0.0
14.914123179965662,100.0,10,12.0,76,1.0,1,1,1,0,0.0
14.827111833279051,500.0,6,6.0,78,1.0,0,0,1,0,0.0
14.392124484065864,300.0,5,3.0,75,1.0,0,1,1,0,0.0
13.579789490265188,301.0,4,4.0,76,1.0,1,0,0,1,0.0
13.779884416590017,430.0,6,5.0,75,1.0,1,1,1,1,0.0
14.978349131529294,800.0,6,6.0,78,1.0,1,1,1,1,0.0
13.038983942375959,97.0,1,2.0,73,1.0,0,0,0,0,0.0
14.220976332738882,313.0,6,3.0,75,1.0,0,1,0,1,0.0
13.76421831620775,235.0,4,3.0,73,1.0,0,0,0,1,0.0
14.731801689838349,774.0,6,6.0,72,1.0,1,1,1,1,0.0
13.42246945133505,200.0,5,3.0,75,1.0,1,1,0,1,0.0
13.652992804936396,350.0,4,4.0,76,1.0,1,1,1,1,0.0
13.527829818844937,143.0,3,2.0,73,1.0,1,0,0,0,0.0
13.180634172318978,146.0,3,2.0,73,1.0,0,0,0,0,1.0
14.508658238524095,918.0,6,8.0,76,1.0,1,1,1,1,0.0
14.580978865220017,623.0,7,6.0,75,1.0,1,0,1,1,0.0
14.403297778421795,308.0,5,5.0,72,1.0,1,1,1,0,0.0
14.845130332288226,751.0,7,8.0,75,1.0,1,1,1,0,0.0
14.038654909278163,378.0,5,5.0,72,1.0,1,1,1,0,0.0
13.487007879880162,256.0,6,4.0,75,1.0,1,0,1,0,0.0
13.774689605110144,280.0,7,3.0,75,1.0,1,1,1,1,0.0
14.33430494661736,800.0,6,5.0,72,1.0,0,1,1,0,0.0
12.449022745701502,74.0,3,1.0,77,1.0,0,0,0,1,0.0
14.253766134056512,247.0,3,3.0,78,1.0,0,1,1,0,0.0
14.07710606547538,330.0,4,5.0,75,1.0,0,1,0,1,0.0
14.253766134056512,424.0,5,4.0,75,1.0,1,0,0,0,0.0
14.862829903121964,100.0,7,6.0,78,1.0,1,1,1,1,0.0
14.070153551531353,433.0,7,5.0,75,1.0,1,1,0,1,1.0
14.279245203127035,280.0,5,3.0,75,1.0,0,1,1,0,0.0
14.253766134056512,424.0,5,5.0,72,1.0,1,0,0,1,0.0
14.279245203127035,280.0,5,3.0,75,0.0,0,1,0,0,1.0
14.603968372873895,593.0,5,6.0,72,1.0,0,1,1,0,0.0
15.176487367510099,100.0,10,8.0,72,1.0,1,1,1,1,0.0
14.346139397261565,565.0,7,7.0,76,1.0,1,1,1,0,0.0
14.115615891155079,847.0,5,5.0,76,1.0,1,1,1,1,0.0
15.201805169084134,698.0,4,7.0,75,1.0,1,1,1,1,0.0
14.692644990610527,544.0,5,8.0,72,1.0,1,1,1,1,0.0
12.834683971615659,79.0,2,2.0,73,1.0,0,0,0,0,1.0
13.112315061750808,170.0,5,3.0,72,1.0,1,0,0,1,0.0
14.215080322633888,351.0,4,4.0,78,1.0,0,0,0,0,0.0
15.29711532616119,900.0,7,8.0,75,1.0,1,1,0,1,0.0
